architecture,run,trial,val_acc,test_acc,train_seed,lr,lr_decay,weight_decay,selected_by_val,selected_by_test
MLP-Giant,25,53,66.15,64.99,431203518,0.0002202457697250827,0.2657966263959557,0.0085623222224993,False,False
MLP-Giant,25,54,79.09,79.22,1847726621,0.0013046599856923295,0.2133114703437222,0.0005054606711548457,False,False
MLP-Giant,25,55,81.24,80.75,472382315,0.008920986889375758,0.27477573258423,7.048942133524754e-05,False,False
MLP-Giant,25,56,83.06,83.37,2093981559,0.016137373725629144,0.3762035252194532,0.00017003337357391737,False,False
MLP-Giant,25,57,82.65,81.81,4073130,0.002200770694154064,0.11589684964372088,9.664589213594343e-05,False,False
MLP-Giant,25,58,82.17,81.82,2012970207,0.005094429482513433,0.1987860367411484,0.0010078311048747673,False,False
MLP-Giant,25,59,82.22,81.25,854123985,0.013049956014213313,0.12180602885574444,0.0004922318448332217,False,False
MLP-Giant,25,60,72.6,71.16,1913167281,0.0002396091541416505,0.41069784774640555,5.382026909824236e-06,False,False
MLP-Giant,25,61,72.79,72.62,258540603,0.00015832152653779202,0.0,0.00015572322652134245,False,False
MLP-Giant,25,62,79.77,79.62,883133942,0.001201722203275249,0.11455024806528356,5.314914632054883e-06,False,False
MLP-Giant,25,63,74.16,72.95,311017486,0.0002973978354517606,0.2101291438039346,5.183977725489518e-05,False,False
MLP-Giant,25,64,79.2,79.0,708085621,0.001471554002142095,0.1486588662297074,0.002340529767674131,False,False
MLP-Giant,25,65,65.15,64.82,836733198,0.00013343436683298902,0.33528373864120753,0.004599411603487768,False,False
MLP-Giant,25,66,83.08,82.17,1853800457,0.004694356744554598,0.3675773339965336,9.737964531328791e-06,False,False
MLP-Giant,25,67,68.84,68.61,1663574826,0.00018191738405840026,0.1828153650251883,0.000390331488887247,False,False
MLP-Giant,25,68,70.97,69.97,1338796297,0.00023491526343652656,0.10988637914276911,0.00011747337529904129,False,False
MLP-Giant,25,69,74.14,73.16,799536427,0.0002939905933726323,0.425097322090045,7.645677020671262e-06,False,False
MLP-Giant,25,70,77.61,77.56,315145156,0.0013098900125364274,0.0,0.0009960478937877317,False,False
MLP-Giant,25,71,81.54,80.93,1674820870,0.0017096144809331892,0.11835825521471412,1.9865278029679334e-05,False,False
MLP-Giant,25,72,80.9,80.47,2029561596,0.008812706544245603,0.0,0.00035652344447306006,False,False
MLP-Giant,25,73,57.62,57.77,409851873,0.0857494567607148,0.0,1.8766236498247573e-06,False,False
MLP-Giant,25,74,71.36,70.78,606317191,0.005595733358720826,0.0,0.00669114796541198,False,False
MLP-Giant,25,75,82.82,82.27,1281595606,0.009745067458759128,0.0,0.0006827071787085171,False,False
MLP-Giant,25,76,81.65,81.01,483668869,0.00883403856205559,0.0,3.879661274484621e-05,False,False
MLP-Giant,25,77,83.51,83.03,860163713,0.0034020798540711572,0.21425637521926336,2.6163684882037666e-05,False,False
MLP-Giant,25,78,77.68,77.27,1371932406,0.009292366129692782,0.0,0.0016198847102725238,False,False
MLP-Giant,25,79,77.19,76.95,169786842,0.0004293038237164746,0.0,0.00028171284122127,False,False
MLP-Giant,25,80,83.12,82.1,1177828276,0.011464300424740972,0.19933592000946748,0.000748950763638303,False,False
MLP-Giant,25,81,81.2,81.86,971535906,0.0031452102553795494,0.1522778860913791,0.0007557577731474048,False,False
MLP-Giant,25,82,76.1,75.54,792541673,0.00046278081173421157,0.3734350712163632,1.9238981594103935e-06,False,False
MLP-Giant,25,83,83.51,82.93,894537710,0.0030938548245557852,0.3675350314601894,2.8984879330982614e-06,False,False
MLP-Giant,25,84,80.43,80.66,403377643,0.02258078681516884,0.4891290211695676,4.104197043849155e-06,False,False
MLP-Giant,25,85,78.69,78.54,1110363406,0.012728936558186178,0.0,3.476186731206494e-06,False,False
MLP-Giant,25,86,64.82,64.32,2029361226,0.00016318238597920812,0.1443445388275824,0.005992512970911912,False,False
MLP-Giant,25,87,80.27,80.01,211374071,0.014179316849921434,0.2027049944750556,1.469317021759436e-06,False,False
MLP-Giant,25,88,71.03,70.11,1410854959,0.00021117623322543973,0.18769437327273947,0.00013592129131043774,False,False
MLP-Giant,25,89,81.17,80.52,225316552,0.010552042571621501,0.0,0.000575567207355533,False,False
MLP-Giant,25,90,81.99,80.9,866964598,0.05291674139498243,0.40522264736227465,1.0885849583214352e-05,False,False
MLP-Giant,25,91,75.9,74.59,745400255,0.0009250093389781097,0.2916494173350554,0.004952099950306668,False,False
MLP-Giant,25,92,84.15,84.11,2067422985,0.0038603229263911806,0.0,7.455252538766613e-06,False,True
MLP-Giant,25,93,73.53,73.24,646740585,0.0003459838880449018,0.18925289333842074,6.964255476661002e-06,False,False
MLP-Giant,25,94,73.32,72.83,504141334,0.00035026077586018976,0.17168504917770508,0.0020453416726719385,False,False
MLP-Giant,25,95,76.61,75.78,1643142848,0.004971857208202525,0.1496076887753383,0.00476389664653667,False,False
MLP-Giant,25,96,73.14,72.48,1812136358,0.00491269939844608,0.18435178997807358,0.0079241320677217,False,False
MLP-Giant,25,97,78.4,78.0,1248221257,0.0011545703610591732,0.34133701530100813,0.0009876518656087528,False,False
MLP-Giant,25,98,81.27,81.32,1455374348,0.013097078461029777,0.3495657295382167,1.12208312408164e-06,False,False
MLP-Giant,25,99,82.07,81.57,1067305365,0.07757656812581835,0.15212684012988117,0.00010954325863191297,False,False
MLP-Giant,26,0,74.26,73.11,1813631982,0.0003948244068883209,0.13835004799359304,2.273214886675228e-05,False,False
MLP-Giant,26,1,74.01,73.63,897007066,0.043968826177707844,0.0,0.00012028477147322034,False,False
MLP-Giant,26,2,83.2,82.11,81282614,0.01838798758478889,0.20523387670044718,6.498737673679152e-05,False,False
MLP-Giant,26,3,76.2,75.13,1712678194,0.0005740664472135104,0.3117155476461266,1.3531475445194443e-05,False,False
MLP-Giant,26,4,78.61,78.07,2142227438,0.0009916483193384673,0.2483098997237521,4.403680254796569e-06,False,False
MLP-Giant,26,5,70.53,69.33,826091654,0.0001213371114089,0.0,0.0011188787013708423,False,False
MLP-Giant,26,6,74.05,73.39,1583269347,0.0002856755691430712,0.0,3.932085490255665e-05,False,False
MLP-Giant,26,7,76.84,76.12,1045272835,0.01335133336847157,0.23537518639094487,0.003241883745887154,False,False
MLP-Giant,26,8,80.41,79.33,1247904646,0.025810963727620314,0.15214429900348517,7.830575136166324e-06,False,False
MLP-Giant,26,9,80.27,79.42,122549633,0.0024723460370151824,0.14522909243456758,0.002253397657177012,False,False
MLP-Giant,26,10,79.73,78.84,1731606624,0.044485204297580835,0.24921667579581913,1.19039100067472e-06,False,False
MLP-Giant,26,11,81.16,81.32,1836193053,0.04815241366938086,0.23428204604614764,2.887151117022599e-05,False,False
MLP-Giant,26,12,75.63,74.83,565605140,0.00039688117227665304,0.0,0.0003565052827246464,False,False
MLP-Giant,26,13,82.71,82.16,1493635447,0.0026916551232845096,0.10803003571030921,1.0179912430831792e-06,False,False
MLP-Giant,26,14,73.95,73.84,1924335713,0.0003341236937320558,0.34350514396769505,6.196681565255732e-05,False,False
MLP-Giant,26,15,81.51,81.6,1114169059,0.0073734010594292895,0.4341610237814443,0.00020174824440364337,False,False
MLP-Giant,26,16,79.12,78.89,1545474097,0.0011076735633989102,0.19268906256042198,0.00011474946861754609,False,False
MLP-Giant,26,17,75.39,75.01,646049853,0.0005410573561124041,0.28888835603261565,3.600483377975677e-06,False,False
MLP-Giant,26,18,81.27,81.17,1460710305,0.009372748161470474,0.10152968413562631,3.571873128512998e-05,False,False
MLP-Giant,26,19,76.44,75.66,1182263346,0.000649129244544723,0.10724879252425769,0.00046191551386521196,False,False
MLP-Giant,26,20,75.65,75.73,567819016,0.006475309650967682,0.0,0.0017397505107770266,False,False
MLP-Giant,26,21,62.8,61.66,1528278404,0.032121695112219295,0.45152492339586253,0.008170763246619864,False,False
MLP-Giant,26,22,73.39,72.18,1399450077,0.00025136915708672344,0.2575019960563572,2.97093266004499e-05,False,False
MLP-Giant,26,23,78.44,77.84,825445838,0.0007236330386848582,0.0,0.0007235107304760756,False,False
MLP-Giant,26,24,73.14,72.27,775587206,0.00043749831567355536,0.31747426928652295,0.0022697258075789154,False,False
MLP-Giant,26,25,69.25,68.47,554985908,0.006064125748835966,0.0,0.007424074703047767,False,False
MLP-Giant,26,26,83.26,83.06,1737457436,0.008183930703330901,0.0,0.000414023714373808,False,False
MLP-Giant,26,27,76.36,75.9,123310655,0.0006428961044406796,0.19224645773535412,0.0021625570952550992,False,False
MLP-Giant,26,28,67.21,66.53,472304558,0.0001295031607570616,0.47786652549142944,1.207818107538552e-05,False,False
MLP-Giant,26,29,72.01,71.22,1436779859,0.054155831196468836,0.0,4.620545161420131e-06,False,False
MLP-Giant,26,30,74.17,74.01,690071239,0.0003524188752841411,0.3576248355865097,0.0001622175843868178,False,False
MLP-Giant,26,31,73.3,72.12,1934718705,0.00024668582395816777,0.0,0.0007474720166596339,False,False
MLP-Giant,26,32,71.3,70.71,122180050,0.00012088474742182273,0.0,1.5438015795556158e-05,False,False
MLP-Giant,26,33,76.53,76.55,130338167,0.0006810698264650218,0.2002844669379282,9.336268776523577e-06,False,False
MLP-Giant,26,34,81.67,81.28,448297535,0.00581436022073244,0.0,2.853556153928393e-05,False,False
MLP-Giant,26,35,81.77,81.56,1794475894,0.005907730749356953,0.0,3.272509310317884e-06,False,False
MLP-Giant,26,36,81.1,80.65,1981131779,0.01328473453756389,0.17461923233253418,0.0003451812640538603,False,False
MLP-Giant,26,37,64.61,63.75,1279094350,0.00012355592697919842,0.1525780457958665,7.693656866750194e-06,False,False
MLP-Giant,26,38,79.48,78.71,1866843961,0.001104552530202265,0.23152696050713475,8.505405230511939e-05,False,False
MLP-Giant,26,39,72.08,72.53,634469650,0.056223005045961144,0.0,2.61893462783666e-06,False,False
MLP-Giant,26,40,80.39,79.53,1239527599,0.02295764334213321,0.43019643166495347,1.1411406645506166e-06,False,False
MLP-Giant,26,41,79.86,79.24,1650135711,0.0011222985686755596,0.11843796236651309,4.6941802911442814e-05,False,False
MLP-Giant,26,42,83.11,82.91,649069758,0.004768560091974908,0.16916415195639992,3.717778292682637e-05,False,False
MLP-Giant,26,43,80.53,80.04,2039375809,0.0017326100758494395,0.17419772874891587,1.325343274399025e-05,False,False
MLP-Giant,26,44,74.99,74.13,1754221781,0.0003756004326510128,0.39740600409565857,0.00019829645612658186,False,False
MLP-Giant,26,45,79.76,79.42,1163783340,0.09216781555676208,0.3513500116217745,0.0005588256895576121,False,False
MLP-Giant,26,46,80.85,80.53,651574094,0.02678187822620412,0.1726363208133978,3.260823108169164e-06,False,False
MLP-Giant,26,47,76.51,75.28,670236846,0.0007859810839718818,0.0,0.0030511834836783125,False,False
MLP-Giant,26,48,82.57,82.38,455577254,0.003017429112525298,0.2335426587798787,2.3843849746214197e-06,False,False
MLP-Giant,26,49,71.81,71.88,342485189,0.0446698921663082,0.0,2.4373201043186214e-05,False,False
MLP-Giant,26,50,81.84,81.51,985493315,0.00562880845050724,0.13586755616130056,3.039641218904075e-05,False,False
MLP-Giant,26,51,66.58,65.76,375663540,0.00014665501632331833,0.22697223849123865,4.666318082840522e-06,False,False
MLP-Giant,26,52,70.17,68.99,1398006418,0.00023316044227858132,0.3695563152107359,0.0027319703950070967,False,False
MLP-Giant,26,53,82.09,81.1,1017607467,0.00804898781941828,0.4922931027710971,7.765810730911744e-05,False,False
MLP-Giant,26,54,82.28,81.58,947225865,0.0020115968495657403,0.0,0.0002939627580546613,False,False
MLP-Giant,26,55,79.83,78.76,497461947,0.0009104350880573424,0.0,0.00045726920122783865,False,False
MLP-Giant,26,56,78.58,78.12,1719595365,0.006588157416515128,0.0,1.5261793662905668e-05,False,False
MLP-Giant,26,57,82.05,82.11,1269621351,0.007256420126353995,0.22370620022642332,5.011303829030615e-06,False,False
MLP-Giant,26,58,71.79,70.26,391571696,0.00013666095134525147,0.0,2.547091108228834e-06,False,False
MLP-Giant,26,59,76.93,75.84,43499439,0.0008409564316703785,0.0,0.0038710542713346467,False,False
MLP-Giant,26,60,83.43,82.95,1542702173,0.0038275886752004756,0.11344776705081404,6.951573492201262e-05,False,False
MLP-Giant,26,61,64.79,63.03,1730522476,0.00011507330747738206,0.17982700182504435,4.138710272165383e-05,False,False
MLP-Giant,26,62,66.38,65.01,1845003062,0.00016153894309401184,0.11413762490573935,0.00010541548596972161,False,False
MLP-Giant,26,63,78.8,77.73,1469400058,0.0012917579007483237,0.0,0.001692748481828371,False,False
MLP-Giant,26,64,72.75,72.3,1293790109,0.0002618783142599425,0.4530236184497615,6.534899002527057e-05,False,False
MLP-Giant,26,65,77.82,77.98,510228255,0.001207040233529319,0.15356686262369154,0.002085053583425235,False,False
MLP-Giant,26,66,81.63,80.66,1641845194,0.03710366406920236,0.14828916966222297,1.9031963722192602e-05,False,False
MLP-Giant,26,67,79.21,78.16,1543538683,0.014993236797739496,0.29980087573137,7.286148903308299e-06,False,False
MLP-Giant,26,68,75.74,75.06,216372259,0.0005277378662583628,0.0,0.0032551610704284815,False,False
MLP-Giant,26,69,83.55,82.67,1891358879,0.0027160536953609762,0.0,0.00031584703652686743,False,False
MLP-Giant,26,70,77.71,77.1,917659508,0.0010514804470612943,0.0,0.002069067763526442,False,False
MLP-Giant,26,71,74.98,74.27,932507604,0.0004688444036359124,0.2603798144344144,0.00015953115666711488,False,False
MLP-Giant,26,72,83.51,82.34,584493471,0.006058776101627547,0.10932218142753325,7.595945163794962e-05,False,False
MLP-Giant,26,73,82.89,82.66,1226282431,0.003350378736169244,0.3737783443639468,2.29935683404867e-06,False,False
MLP-Giant,26,74,78.77,78.38,1632040678,0.00192282183767001,0.0,0.0043379668622167,False,False
MLP-Giant,26,75,80.27,79.86,1376567753,0.02213465834525263,0.0,6.250084449408996e-05,False,False
MLP-Giant,26,76,83.19,82.91,288247749,0.00529066518008799,0.4623883879052292,0.00020261379821345522,False,False
MLP-Giant,26,77,71.12,70.19,113546363,0.0003293385806616142,0.26985824608621206,0.004109452655503118,False,False
MLP-Giant,26,78,78.55,77.25,834517191,0.0008380603417783101,0.0,2.59384528931385e-06,False,False
MLP-Giant,26,79,82.47,81.96,793581355,0.011354436117006544,0.1598910875758754,0.0002515900552663157,False,False
MLP-Giant,26,80,82.68,82.3,268983457,0.006971849565142817,0.0,1.61996785110262e-06,False,False
MLP-Giant,26,81,79.42,79.25,368288963,0.002210704054881839,0.29277037840999925,0.0015231383226567369,False,False
MLP-Giant,26,82,74.06,73.13,13652809,0.09590818578775362,0.2791205351568269,0.001783112474005142,False,False
MLP-Giant,26,83,79.11,78.09,1428848008,0.08317141696318586,0.10113015393939866,4.1405617077680425e-05,False,False
MLP-Giant,26,84,82.98,82.76,866792171,0.026290262014596295,0.2827959521760464,0.00014217693480322519,False,False
MLP-Giant,26,85,83.69,83.16,106678610,0.01814470621392251,0.0,0.0001784334319618829,True,True
MLP-Giant,26,86,77.24,76.34,178089570,0.009650806516913631,0.0,1.6933309453349832e-05,False,False
MLP-Giant,26,87,82.11,81.66,982071237,0.002048798266753824,0.2766461276446287,2.280872412065003e-05,False,False
MLP-Giant,26,88,81.25,81.79,1893841644,0.006106609856661258,0.0,7.318773588932501e-05,False,False
MLP-Giant,26,89,72.27,71.2,888573351,0.00014435572183381555,0.0,0.0003400028970690679,False,False
MLP-Giant,26,90,75.91,75.05,164174506,0.0005802091574459295,0.18825946312494046,0.00030160073318153714,False,False
MLP-Giant,26,91,81.78,81.3,2078647875,0.002604070997429387,0.23773954872515454,0.00012022001329968645,False,False
MLP-Giant,26,92,82.34,81.84,572687503,0.06070155599803495,0.14453079162680904,0.00019826979855409698,False,False
MLP-Giant,26,93,81.1,80.34,1279616144,0.02584165715281676,0.19513846192936896,2.828377326417628e-05,False,False
MLP-Giant,26,94,71.43,71.31,532319553,0.05115904862053174,0.0,3.559535246696646e-05,False,False
MLP-Giant,26,95,79.17,79.45,67668195,0.04233746454857094,0.21816887492865372,0.001883586429031594,False,False
MLP-Giant,26,96,80.63,79.75,118366986,0.001354786710635579,0.1193648228848223,1.8801181182673796e-06,False,False
MLP-Giant,26,97,79.93,79.2,1319059487,0.006558285134009028,0.0,3.264729026350643e-05,False,False
MLP-Giant,26,98,81.89,80.9,1975656398,0.001800064163324508,0.17076048473825695,1.1395759415417688e-05,False,False
MLP-Giant,26,99,83.1,82.43,1153891252,0.002302210887273173,0.0,6.247837967939209e-06,False,False
MLP-Giant,27,0,73.45,73.24,87017882,0.0007938627385777055,0.10834951325146201,0.005061139341502143,False,False
MLP-Giant,27,1,63.19,63.36,1441448445,0.0001157196249495161,0.10688148280705714,0.007943101912666192,False,False
MLP-Giant,27,2,80.12,79.57,1674588343,0.05026777459550046,0.20517798999085313,0.0006788478172288055,False,False
MLP-Giant,27,3,82.0,82.13,1443300677,0.0029141627184451923,0.40603517522522153,1.1922978121996655e-06,False,False
MLP-Giant,27,4,82.55,82.11,1168005325,0.005422581591182879,0.29924838485571575,3.779711981255874e-05,False,False
MLP-Giant,27,5,79.61,79.28,482768211,0.002939624048509457,0.0,1.1595388525663838e-06,False,False
MLP-Giant,27,6,82.21,81.09,329462596,0.02895481941599383,0.4239693981332322,5.220936177364964e-06,False,False
MLP-Giant,27,7,81.68,80.81,709857484,0.001852240968108599,0.1398029097632351,4.005021337504109e-06,False,False
MLP-Giant,27,8,74.25,74.03,1160462527,0.00045790452479196756,0.0,2.6979099582763355e-05,False,False
MLP-Giant,27,9,78.96,79.34,1170165607,0.002254522410211413,0.2585983759249127,0.001340687185599019,False,False
MLP-Giant,27,10,80.31,78.93,1336201123,0.01454757409537127,0.0,2.824702750662848e-06,False,False
MLP-Giant,27,11,75.7,75.13,1514400997,0.0005484276961673021,0.19582119999494735,3.2632363816690155e-06,False,False
MLP-Giant,27,12,79.34,78.83,2145061178,0.002332350741671512,0.0,6.287422681371564e-06,False,False
MLP-Giant,27,13,64.88,64.55,994500564,0.0001204087530062915,0.2933442587108482,0.002409225324283361,False,False
MLP-Giant,27,14,79.79,79.21,1306447491,0.0076740403177532526,0.2611328710227429,1.8327487951616266e-05,False,False
MLP-Giant,27,15,82.9,82.63,2052518969,0.0027177792135921765,0.0,8.742515020489011e-06,False,False
MLP-Giant,27,16,75.77,75.55,1861925919,0.06713239784365427,0.4697820275081932,0.0008241887677666966,False,False
MLP-Giant,27,17,72.87,73.24,431767036,0.0003428266632082546,0.10816554717591072,1.1298831497717295e-06,False,False
MLP-Giant,27,18,80.08,80.29,104891469,0.0022150264705687365,0.16796524493234188,0.00040109209954176185,False,False
MLP-Giant,27,19,81.26,81.43,669750354,0.009592215627917733,0.0,1.903204000134892e-06,False,False
MLP-Giant,27,20,75.99,75.58,2033240000,0.000579358613189029,0.18115130577823613,1.0174322379859681e-05,False,False
MLP-Giant,27,21,50.15,50.45,364817927,0.093975866714865,0.0,0.000607527504978131,False,False
MLP-Giant,27,22,76.34,76.28,1318696653,0.079205293905765,0.47678391938434217,0.0005660581445055861,False,False
MLP-Giant,27,23,60.25,60.76,1275019722,0.007568615088344194,0.0,0.008905559676874689,False,False
MLP-Giant,27,24,71.71,72.72,1807427222,0.002992907740682698,0.2016737957531863,0.008448703821073125,False,False
MLP-Giant,27,25,83.08,82.42,1296083445,0.003322129042580966,0.11865489654408831,1.2102994399604482e-05,False,False
MLP-Giant,27,26,80.86,80.28,1591391425,0.022331152459421074,0.0,8.68843047500614e-05,False,False
MLP-Giant,27,27,63.95,64.44,1192353337,0.00016458612248749789,0.17037401590156548,0.006980604783124998,False,False
MLP-Giant,27,28,71.9,71.59,1394724105,0.013370855303893276,0.0,0.0024179363100043727,False,False
MLP-Giant,27,29,82.26,81.76,1359451774,0.019918825200928792,0.19049179558116341,0.0001051816452267623,False,False
MLP-Giant,27,30,81.93,81.5,1807464631,0.009625487155103063,0.32992001794628034,8.940283291719196e-05,False,False
MLP-Giant,27,31,69.93,69.7,1824429762,0.00023264715486437417,0.19718546986032057,3.449756131864074e-06,False,False
MLP-Giant,27,32,80.73,80.3,2077289185,0.001469371186966935,0.15146766895048772,2.2213176577514508e-05,False,False
MLP-Giant,27,33,83.5,82.89,275070902,0.05765879164096867,0.1712627895022143,0.00047447837977427346,True,False
MLP-Giant,27,34,80.71,80.25,578386885,0.006560738810526757,0.20924325042569372,3.099959010353672e-06,False,False
MLP-Giant,27,35,73.16,73.48,1734242155,0.0003824841256665462,0.22923498021132166,0.00022339336638833353,False,False
MLP-Giant,27,36,81.04,80.56,1617536676,0.0036183832193923734,0.13309196149881009,0.0008428582465025725,False,False
MLP-Giant,27,37,79.46,78.54,1032306077,0.0011188503469465895,0.1742271949906375,7.60361288668377e-05,False,False
MLP-Giant,27,38,81.43,80.57,1265949601,0.011112406345825207,0.1876229502868441,0.0001479286597586763,False,False
MLP-Giant,27,39,81.87,80.73,685796016,0.011343213130463027,0.0,0.0001738882507136374,False,False
MLP-Giant,27,40,81.28,81.13,1814480147,0.005397124738497044,0.3794434594807889,0.000337725391607136,False,False
MLP-Giant,27,41,82.44,82.22,301540951,0.0039175395456854875,0.47917152485212466,1.3927318956745432e-05,False,False
MLP-Giant,27,42,81.21,80.56,747188586,0.025358509750494168,0.36090060818446645,3.0007530365669076e-05,False,False
MLP-Giant,27,43,79.78,79.14,553310977,0.0022167746281223136,0.2466746661020333,0.0004075833837974763,False,False
MLP-Giant,27,44,83.34,82.95,1310960134,0.05619004879402453,0.4066394214059607,0.00018667458542874707,False,True
MLP-Giant,27,45,80.79,80.7,1562666656,0.022374485025969337,0.0,6.162239407467923e-05,False,False
MLP-Giant,27,46,82.38,81.84,1111389478,0.0024691871217959165,0.2931698728111362,1.9962541411239152e-06,False,False
MLP-Giant,27,47,80.73,80.1,1475615187,0.006802815740177424,0.13340196602095586,3.3765132778123016e-05,False,False
MLP-Giant,27,48,74.04,74.47,14024955,0.0004149874463706473,0.3112887332306286,0.00031005049458709104,False,False
MLP-Giant,27,49,75.2,75.19,1130566841,0.04731146551935181,0.18884885837573512,0.00360150614869449,False,False
MLP-Giant,27,50,60.72,60.78,777404417,0.06931138451529463,0.33406157880584375,0.00983150949057985,False,False
MLP-Giant,27,51,81.58,80.61,359986982,0.007224876957525977,0.2032989084341761,9.234258413385032e-06,False,False
MLP-Giant,27,52,81.76,81.62,1104015617,0.002523013150356072,0.0,0.000836433589095943,False,False
MLP-Giant,27,53,77.41,77.02,1672035584,0.0007306159829483699,0.0,4.893571974438274e-05,False,False
MLP-Giant,27,54,63.69,64.64,1980744126,0.00020551545451804324,0.20190234223383485,0.009392756060012017,False,False
MLP-Giant,27,55,74.46,73.78,1798930533,0.0003615887558967779,0.3869569469229246,1.4870918319609392e-06,False,False
MLP-Giant,27,56,82.41,81.96,114004836,0.01998838319065913,0.24508155587863828,0.00020386957172050007,False,False
MLP-Giant,27,57,82.63,82.0,1829013085,0.005114390414642968,0.43529693799005603,0.00012077056450333798,False,False
MLP-Giant,27,58,70.86,71.53,844773149,0.00033408782202498216,0.2776183720936139,0.0036455091801524454,False,False
MLP-Giant,27,59,70.8,70.03,1096585036,0.00012261993891940726,0.0,6.432354342015939e-05,False,False
MLP-Giant,27,60,69.51,70.24,1502660822,0.0006214065280835576,0.22936706639017498,0.009192065096547826,False,False
MLP-Giant,27,61,79.87,78.98,920997618,0.0013362059109153876,0.39086929497586154,7.91912815849071e-05,False,False
MLP-Giant,27,62,69.84,70.21,84744950,0.00016961468848023632,0.0,0.00485139073090413,False,False
MLP-Giant,27,63,74.38,74.09,1093633776,0.054310389065695824,0.28732647917525517,0.0028118704152328812,False,False
MLP-Giant,27,64,81.06,80.48,44369857,0.04407793156869979,0.22260584963821736,2.29157116113149e-05,False,False
MLP-Giant,27,65,80.17,79.72,859642778,0.033590559024701615,0.10349688608120576,0.0019812977251339285,False,False
MLP-Giant,27,66,77.31,77.09,1985496368,0.020367601788431607,0.47960492850525455,0.0016285730717679502,False,False
MLP-Giant,27,67,78.37,77.49,1078762064,0.061241882482740526,0.1527135996788192,7.072295468063535e-06,False,False
MLP-Giant,27,68,79.95,79.77,1556714871,0.06540470036225603,0.2664502905266594,1.4047803932932271e-06,False,False
MLP-Giant,27,69,81.53,81.01,1775629031,0.00549696609974499,0.0,1.5150980887153069e-05,False,False
MLP-Giant,27,70,78.1,78.05,1417119465,0.013817923251760655,0.0,0.0011619419072447879,False,False
MLP-Giant,27,71,73.17,73.3,811497278,0.0011973558639258638,0.30454269915619864,0.007195923803585578,False,False
MLP-Giant,27,72,80.15,79.34,444629779,0.0032432040109843176,0.2635693895524823,0.0018734732747769497,False,False
MLP-Giant,27,73,76.74,76.75,1658077103,0.0007686992714861546,0.3474831713443174,1.2095117611177016e-06,False,False
MLP-Giant,27,74,80.3,79.61,1229265398,0.012618398663665955,0.1736002286487699,1.1905501741956585e-05,False,False
MLP-Giant,27,75,82.37,81.52,1450957045,0.031383592655282774,0.26721140605190946,7.409647209328141e-05,False,False
MLP-Giant,27,76,82.15,80.83,518395922,0.02329302378470428,0.4004773559208288,7.575122777795261e-06,False,False
MLP-Giant,27,77,78.85,78.17,2008243376,0.05350600159974718,0.1507986564661182,5.609782324824782e-06,False,False
MLP-Giant,27,78,71.07,71.62,1833641867,0.0006052688181628164,0.10891519542952027,0.006593871941262578,False,False
MLP-Giant,27,79,78.79,78.46,878480335,0.0036883255112663484,0.2207036256063162,0.003274674932383875,False,False
MLP-Giant,27,80,59.48,58.65,2085710822,0.07465015782724878,0.0,7.390816300335272e-05,False,False
MLP-Giant,27,81,78.07,76.77,1707641347,0.0007655814274141772,0.15061170371843083,6.075661306211622e-05,False,False
MLP-Giant,27,82,82.23,81.8,160042376,0.002823002283630612,0.15867274439725765,0.0002782048360262477,False,False
MLP-Giant,27,83,81.46,81.53,806358480,0.002051573416650718,0.45277241662774004,1.9610605530496295e-06,False,False
MLP-Giant,27,84,65.33,65.66,2029278797,0.00013851861401139256,0.1320289987178479,3.0526706725802645e-06,False,False
MLP-Giant,27,85,83.39,82.22,791725961,0.0029803651719730673,0.0,3.623273413836643e-05,False,False
MLP-Giant,27,86,67.8,67.72,2136256883,0.00014770798934832864,0.31430499189722394,6.547461831025826e-05,False,False
MLP-Giant,27,87,82.82,82.32,272833762,0.01263565806373697,0.0,0.00018071160540644946,False,False
MLP-Giant,27,88,51.4,51.49,86021485,0.021086007098217622,0.0,0.008688628910162782,False,False
MLP-Giant,27,89,65.9,66.4,1545456196,0.00029942775660948075,0.17146700443275262,0.006272195053602295,False,False
MLP-Giant,27,90,73.23,74.27,551884543,0.0011167970440138211,0.16740890152790053,0.006766443989567955,False,False
MLP-Giant,27,91,76.44,76.43,1788828618,0.0074245343577457445,0.0,0.0024865695494455907,False,False
MLP-Giant,27,92,74.07,73.74,76400090,0.0003341697246183088,0.0,4.209462037896033e-05,False,False
MLP-Giant,27,93,72.73,72.24,508308827,0.00032357084105157964,0.24474501886334907,1.1854510126189919e-06,False,False
MLP-Giant,27,94,77.05,76.4,1019774715,0.0005636285537702332,0.0,0.00016144379899020583,False,False
MLP-Giant,27,95,70.44,70.99,1205833549,0.00013032710123296945,0.0,0.00023935303342215617,False,False
MLP-Giant,27,96,80.53,80.17,660076291,0.00845935943027714,0.18806697930847083,1.6888156834136982e-06,False,False
MLP-Giant,27,97,75.85,75.59,2080328236,0.0006805540232782626,0.10180170480875024,1.2394840822011422e-06,False,False
MLP-Giant,27,98,79.14,78.78,1056154854,0.023308357595204488,0.11863257986339733,6.363071208435683e-06,False,False
MLP-Giant,27,99,71.31,71.18,1504261016,0.00013101147823704396,0.0,9.419795386538307e-06,False,False
MLP-Giant,28,0,74.72,74.64,762951801,0.00034004068392271187,0.0,0.0008624491968790367,False,False
MLP-Giant,28,1,81.9,81.6,156797791,0.047366897232038796,0.3948091310515301,2.2584017040975525e-06,False,False
