architecture,run,trial,val_acc,test_acc,train_seed,lr,lr_decay,weight_decay
MLP-Giant,0,4,58.9041095890411,61.83310533515732,754569320,0.0055075282190022,0.0010745975527519,0.0044306372886763
MLP-Giant,0,5,56.84931506849315,58.13953488372093,1310256302,0.0005390034165197,0.0,1.1890827583035378e-06
MLP-Giant,0,6,59.31506849315068,57.86593707250342,1899769529,0.0053719200572917,0.0,0.0058240652352906
MLP-Giant,0,7,59.04109589041096,58.00273597811218,520500553,0.0014590688081703,0.0046225605893684,0.0034105256000693
MLP-Giant,0,8,57.26027397260274,57.04514363885089,1152081579,0.0001163517007334,0.0,1.8434355818740537e-05
MLP-Giant,0,9,49.86301369863013,49.11080711354309,863803769,0.0001508659775543,0.0017538790337509,0.0001293226694321
MLP-Giant,1,0,61.21045392022008,57.28021978021978,296339930,0.0142391096701336,5.724664940508951e-05,0.0061748167973936
MLP-Giant,1,1,59.83493810178817,56.04395604395605,1763268999,0.0362816517833705,0.0,6.355126023497651e-06
MLP-Giant,1,2,57.35900962861073,55.90659340659341,304817232,0.0001414548350431,0.0,0.0064950940263941
MLP-Giant,1,3,62.310866574965615,60.16483516483517,601236957,0.0027280269076992,0.0,3.0753194359091384e-05
MLP-Giant,1,4,62.72352132049519,63.18681318681319,317947236,0.0057682460083776,0.0,1.9018819343346928e-06
MLP-Giant,1,5,64.51169188445667,62.5,397126870,0.0037244600859739,2.3932725550181676e-05,4.0281278074130025e-06
MLP-Giant,1,6,57.7716643741403,57.0054945054945,1561585362,0.0002039712351755,2.0899257108828945e-05,0.0005128659340858
MLP-Giant,1,7,55.02063273727648,53.84615384615385,649525185,0.0020597002994661,0.006413566585585,2.3545947590523907e-06
MLP-Giant,1,8,59.147180192572215,57.69230769230769,509939475,0.0012677300426096,0.0007900144566915,0.0052840470902615
MLP-Giant,1,9,63.13617606602476,56.31868131868132,892510115,0.0950027101285138,0.0002688134837502,0.0034869230909501
MLP-Giant,2,0,55.38674033149172,54.89655172413793,1255157046,0.0001086606601924,0.0,3.090850727368866e-05
MLP-Giant,2,1,63.53591160220994,60.27586206896552,1740869758,0.0245056162542599,0.0003360849157293,7.713721135413995e-05
MLP-Giant,2,2,59.39226519337016,62.206896551724135,1393859933,0.0824452355215628,0.0003493890460915,0.0038671993050586
MLP-Giant,2,3,59.53038674033149,58.3448275862069,1044532939,0.0340951419098394,0.0006443186061028,2.330927227040305e-06
MLP-Giant,2,4,60.0828729281768,60.0,2123992023,0.0554323408840673,0.0,1.4101048168887616e-06
MLP-Giant,2,5,59.53038674033149,59.72413793103448,1275915668,0.0002478411083334,0.0006334887652565,0.0025960340029083
MLP-Giant,2,6,58.28729281767956,55.72413793103448,919111761,0.0672542900481464,0.0,0.0004338800444122
MLP-Giant,2,7,66.02209944751381,65.37931034482759,1238304046,0.0054673192062909,4.276577028171869e-05,2.481049151405385e-06
MLP-Giant,2,8,61.60220994475138,61.37931034482759,934229186,0.0229288878647072,0.0,1.9247273493848368e-05
MLP-Giant,2,9,62.84530386740332,61.37931034482759,1125289937,0.0019302536634033,0.0007562444186373,6.716127701938415e-05
MLP-Giant,3,0,45.095367847411445,45.36784741144414,1688383455,0.0001432829851989,0.0015267797325557,0.0026667425997805
MLP-Giant,3,1,63.76021798365122,63.07901907356949,2113098456,0.0031669628382005,0.0001316359617677,9.536619739364662e-05
MLP-Giant,3,2,59.94550408719346,59.40054495912806,1633311002,0.0094191739458005,0.0033330253609953,0.0001750140620761
MLP-Giant,3,3,57.35694822888284,53.26975476839237,640208967,0.0002117895312845,0.0002647279730495,2.2531542374009733e-05
MLP-Giant,3,4,42.09809264305177,42.643051771117165,797274684,0.0686743472750629,0.0085887667194272,0.0011344557824033
MLP-Giant,3,5,57.084468664850135,54.49591280653951,1492857004,0.0001521625107477,2.9063051181135643e-05,1.0090041324767535e-06
MLP-Giant,3,6,58.44686648501362,56.81198910081744,1090240346,0.0820526346564137,0.0001816718849231,1.0242965327171896e-06
MLP-Giant,3,7,65.25885558583106,61.1716621253406,286105214,0.0124258134675875,1.4222253495195608e-05,0.0016603440020924
MLP-Giant,3,8,60.08174386920981,57.22070844686648,547415569,0.0130991543161646,0.0003172142315123,1.9599243612124217e-05
MLP-Giant,3,9,59.40054495912806,58.583106267029976,249668166,0.0021921477452921,0.0018917363418672,4.23669562606361e-06
MLP-Giant,4,0,62.602739726027394,61.2859097127223,1219437144,0.0022958998928027,0.0,0.0034003327732363
MLP-Giant,4,1,60.68493150684932,58.41313269493844,1739505741,0.0029310349342185,0.0,0.0097449652271052
MLP-Giant,4,2,50.0,47.46922024623803,158637559,0.0001161139900051,0.0008367428787755,0.0001920912414261
MLP-Giant,4,3,59.17808219178082,55.677154582763336,12667996,0.0429437596942957,0.0,0.000204327310159
MLP-Giant,4,4,61.36986301369863,58.00273597811218,1873112977,0.034634082571253,0.0,0.0005099200637987
MLP-Giant,4,5,62.19178082191781,59.91792065663475,283548789,0.0932752362490916,0.0001758229888269,1.6292753320887186e-05
MLP-Giant,4,6,58.21917808219178,58.00273597811218,2103884161,0.0333420023664002,3.174361914653969e-05,1.4931783252123888e-06
MLP-Giant,4,7,62.32876712328767,64.43228454172366,739819154,0.0019783707567465,0.0,4.2682439697457774e-05
MLP-Giant,4,8,40.0,35.430916552667576,816689381,0.0003354078118753,0.0073931105053116,2.65145676047527e-06
MLP-Giant,4,9,60.41095890410959,61.83310533515732,1263040724,0.0007735543428063,0.0,0.0005188023975115
MLP-Giant,5,0,57.51014884979702,60.0,1695859867,0.0789252176452936,0.0,8.6006349868789e-06
MLP-Giant,5,1,61.02841677943167,60.13513513513514,1084057476,0.0127057788752092,0.0003017927662306,1.3614660749057664e-06
MLP-Giant,5,2,61.56968876860623,64.86486486486487,818309770,0.0023662717706425,0.0003409245908591,1.4752862302454298e-06
MLP-Giant,5,3,54.80378890392422,54.729729729729726,1016695057,0.0289127409413943,2.012872929531223e-05,0.0022708337085836
MLP-Giant,5,4,58.99864682002706,60.270270270270274,68585681,0.0181496626575473,0.0072867249320887,0.001861031840137
MLP-Giant,5,5,54.66847090663058,57.16216216216216,503524003,0.0003019089435066,9.709037676951476e-05,0.0001638418988676
MLP-Giant,5,6,57.23951285520975,55.13513513513514,28965534,0.0471210137480848,8.079574212506054e-05,0.0014815597240002
MLP-Giant,5,7,59.1339648173207,64.32432432432432,449573475,0.0017380068969839,1.5426683162453353e-05,3.960118834368684e-05
MLP-Giant,5,8,57.7807848443843,58.51351351351352,1530280128,0.088289616757782,0.0,3.816174035489124e-06
MLP-Giant,5,9,40.59539918809202,45.4054054054054,2111747974,0.090065952320394,0.0089822586149912,0.003262392901901
MLP-Giant,6,0,55.374149659863946,54.82993197278912,2127218499,0.0317590458999366,0.0,0.0004788593534611
MLP-Giant,6,1,31.836734693877556,35.78231292517007,764234152,0.0001652334791261,0.0048477876702682,0.0004248386142331
MLP-Giant,6,2,63.265306122448976,63.80952380952381,743083994,0.0040426904145543,0.0,4.909529258681495e-05
MLP-Giant,6,3,57.68707482993197,58.775510204081634,1018746833,0.0006157238259752,0.0001593183904357,1.3480472201718956e-06
MLP-Giant,6,4,59.863945578231295,59.45578231292517,1806179880,0.0026649987977991,0.0,2.1002672492257176e-05
MLP-Giant,6,5,56.734693877551024,55.64625850340136,555227238,0.0002604713567937,0.0002183070056794,2.2949868319090343e-05
MLP-Giant,6,6,57.142857142857146,59.31972789115646,781567090,0.0276588973291076,2.835128519603197e-05,1.3660254252596096e-06
MLP-Giant,6,7,59.72789115646258,60.54421768707483,845306671,0.0015890101526557,0.0,5.948679941140287e-05
MLP-Giant,6,8,60.40816326530612,59.31972789115646,717976779,0.0008051826062452,1.1525861120020812e-05,1.739671897896762e-06
MLP-Giant,6,9,57.41496598639456,60.0,1239529256,0.0027251073046236,0.0046311499389193,0.0003357200722254
MLP-Giant,7,0,54.48275862068966,54.95867768595041,1015656857,0.0725692985741203,0.0,0.0008213689407506
MLP-Giant,7,1,60.55172413793103,58.67768595041322,1572023852,0.0099660215838961,1.648133587499398e-05,1.8658954150795237e-06
MLP-Giant,7,2,56.82758620689656,60.74380165289256,499593728,0.0018413083418576,0.0046793280014921,0.0007125012761625
MLP-Giant,7,3,59.86206896551724,61.70798898071625,52926198,0.0009596107746231,0.0004906636146687,0.0032240294246217
MLP-Giant,7,4,47.58620689655172,45.3168044077135,5536514,0.0676769732922454,1.3666678045471951e-05,0.0096047756582328
MLP-Giant,7,5,61.51724137931034,63.49862258953168,1023017656,0.0047864527966837,0.0020117052747384,5.415284724692646e-06
MLP-Giant,7,6,59.172413793103445,60.33057851239669,334919189,0.0006538828409768,0.0,4.5116233280306e-05
MLP-Giant,7,7,61.6551724137931,63.91184573002755,355547281,0.0097366587209745,0.0,1.2042217594250074e-06
MLP-Giant,7,8,55.86206896551724,59.50413223140496,2138754566,0.0002241630231506,0.0,0.0073535018098329
MLP-Giant,7,9,56.96551724137931,59.09090909090909,1953377087,0.0002267197194398,1.2818082038817554e-05,3.872263164439922e-06
MLP-Giant,8,0,54.6448087431694,59.481582537517056,90685189,0.0009825463943867,0.0032969458888301,0.0015772854421403
MLP-Giant,8,1,62.43169398907104,61.93724420190996,2099395723,0.0125374149350249,0.0018516972412226,0.0012071699039153
MLP-Giant,8,2,57.377049180327866,59.34515688949522,700228939,0.0490666949071191,0.0,2.2944387066220445e-06
MLP-Giant,8,3,58.333333333333336,60.16371077762619,631628283,0.0120848252295608,0.0,0.0016550761663541
MLP-Giant,8,4,49.86338797814208,49.931787175989086,759381693,0.0593657877623777,0.0053462320461721,2.221210312608258e-06
MLP-Giant,8,5,49.18032786885246,54.16098226466576,1184799571,0.074643202093614,0.001568364731313,2.3355486919655947e-06
MLP-Giant,8,6,60.51912568306011,60.57298772169168,1553369876,0.0382651688664648,0.0,7.354827943217096e-05
MLP-Giant,8,7,62.704918032786885,64.5293315143247,1136967657,0.0029325464872832,0.0001920486955895,8.163782751745514e-05
MLP-Giant,8,8,59.83606557377049,61.80081855388813,938493052,0.0014664840163035,0.0,9.945799958171114e-05
MLP-Giant,8,9,59.42622950819672,62.6193724420191,1448648734,0.0053508931039025,0.0007935300421954,0.0064295999228887
MLP-Giant,9,0,58.99182561307902,58.44686648501362,642394615,0.0002466124160388,0.0001957468073366,0.0021484698057177
MLP-Giant,9,1,62.94277929155314,63.62397820163488,1086768603,0.0082181157738349,0.0012785352707283,0.0022660496360563
MLP-Giant,9,2,65.66757493188011,65.9400544959128,1084661954,0.0091146411205344,0.0,9.57598127632868e-05
MLP-Giant,9,3,53.67847411444141,53.13351498637602,1429399470,0.0012517228947882,0.0080179228252742,0.0001295919159935
MLP-Giant,9,4,57.22070844686648,59.67302452316076,2058689576,0.0782389791559436,0.0,1.3510414292382318e-05
MLP-Giant,9,5,61.03542234332425,60.21798365122616,557321094,0.0023965977348967,0.0031810971544746,7.399068968397351e-05
MLP-Giant,9,6,61.03542234332425,61.30790190735695,2101149016,0.0018368081389306,0.0015319094282173,7.965829198320232e-06
MLP-Giant,9,7,63.62397820163488,66.7574931880109,321604966,0.0051971483345586,0.0001152906908746,0.0006045822878832
MLP-Giant,9,8,57.62942779291553,58.17438692098093,1436791990,0.0291355721804828,0.0,0.0020754804985935
MLP-Giant,9,9,54.90463215258856,56.4032697547684,2056706144,0.0009084590635251,0.0039825668849136,3.120238879963005e-05
MLP-Giant,10,0,54.47154471544715,59.67523680649526,1104340882,0.0304018061128356,1.5518263706127555e-05,0.0020564492702708
MLP-Giant,10,1,64.22764227642277,63.46414073071718,1250803513,0.0080592497794959,9.301614735418516e-05,7.117092504588388e-05
MLP-Giant,10,2,59.078590785907856,57.374830852503386,1229304539,0.0110299321655117,0.0075744556794695,0.0002511974565993
MLP-Giant,10,3,60.84010840108401,61.84032476319351,1988063450,0.0025635492010854,0.0002797360553576,7.791867154696421e-06
MLP-Giant,10,4,58.13008130081301,57.64546684709066,1674215738,0.0235618463442259,3.489001373268017e-05,8.785288347686905e-06
MLP-Giant,10,5,58.13008130081301,60.48714479025711,998653079,0.0014002417579164,0.0004878595670863,3.736003066500412e-05
MLP-Giant,10,6,58.26558265582656,58.4573748308525,1815955274,0.0007937687750793,8.100245034001916e-05,0.0034311705013895
MLP-Giant,10,7,55.14905149051491,59.67523680649526,1885727528,0.0206044899465109,0.000449526993316,1.305877812922342e-06
MLP-Giant,10,8,56.50406504065041,54.53315290933694,156564193,0.0620710542694733,0.0,0.0002821477131152
MLP-Giant,10,9,57.18157181571816,55.34506089309878,2092836145,0.0448413607027783,2.1958648504431205e-05,0.0008750517357062
MLP-Giant,11,0,59.863945578231295,64.67391304347827,1655506629,0.028846029514933,0.0002566542729266,0.0025734175495162
MLP-Giant,11,1,64.08163265306122,61.95652173913044,400339053,0.0401335314852274,0.0005508259578458,0.0010634799278772
MLP-Giant,11,2,58.095238095238095,58.83152173913044,849373577,0.000410236167711,2.1620619532684638e-05,0.0003876579527624
MLP-Giant,11,3,58.095238095238095,59.51086956521739,1168180570,0.0003506070090099,0.0,0.006987964885107
MLP-Giant,11,4,62.31292517006803,60.59782608695652,577552831,0.0121348373272801,0.0,1.6187779827612474e-05
MLP-Giant,11,5,60.68027210884354,60.19021739130435,1757836715,0.0066144074729918,0.0,1.4148232396024387e-06
MLP-Giant,11,6,57.95918367346939,57.47282608695652,1410058034,0.0002935061606883,2.9175427844046244e-05,9.828277268418243e-06
MLP-Giant,11,7,60.40816326530612,59.64673913043478,1813238931,0.0469835496560572,0.0,3.102115516195988e-06
MLP-Giant,11,8,59.18367346938776,56.92934782608695,832862051,0.0008294003700116,0.0007267043585479,9.625047077810748e-05
MLP-Giant,11,9,66.53061224489795,62.77173913043478,1213306572,0.0035848424676287,0.0,3.675452865455935e-05
MLP-Giant,12,0,59.224598930481285,58.8235294117647,313197765,0.0009728969156184,3.1333077913338134e-05,3.5449700497723835e-06
MLP-Giant,12,1,60.294117647058826,54.94652406417112,941734634,0.0006492162259743,0.0001058502963581,0.0043667944484527
MLP-Giant,12,2,56.95187165775401,55.080213903743314,1924742870,0.0001607655136272,0.0,0.0003348933499701
MLP-Giant,12,3,61.36363636363637,55.61497326203209,2138148019,0.0062734307414823,0.0081119745665157,3.944091311701105e-05
MLP-Giant,12,4,60.294117647058826,55.74866310160428,1902614931,0.0006020661579656,0.0003758572110891,0.0015645764001899
MLP-Giant,12,5,62.5668449197861,57.62032085561497,1347236969,0.0027890290422007,0.0006276456942414,0.0001646053260233
MLP-Giant,12,6,59.62566844919786,56.55080213903744,244722560,0.0004652482063853,0.0,0.0003522384164612
MLP-Giant,12,7,54.81283422459893,52.406417112299465,1281073502,0.0005702370476794,0.0026294774665286,1.8589526136800605e-05
MLP-Giant,12,8,66.71122994652407,62.96791443850268,2058445230,0.0031133587413936,0.0,0.0001710753416502
MLP-Giant,12,9,64.03743315508021,60.82887700534759,844661962,0.0179981911985794,2.944240538093652e-05,0.0001611802493562
MLP-Giant,13,0,60.306406685236766,62.11699164345404,788315054,0.0409650195209434,0.0,2.789805014486086e-05
MLP-Giant,13,1,61.00278551532033,62.39554317548747,336332260,0.00730002855045,0.0012898240933867,0.0014619779483984
MLP-Giant,13,2,53.06406685236769,58.21727019498607,1567333316,0.0004978915043037,0.0025123880298129,1.4132246789871744e-05
MLP-Giant,13,3,56.68523676880223,61.83844011142061,407412514,0.0294617330446476,0.0,0.001625697207648
MLP-Giant,13,4,55.571030640668525,59.19220055710306,1358396424,0.0001907503997631,0.0,0.0006652644520768
MLP-Giant,13,5,59.33147632311978,63.23119777158775,1838515755,0.0058062612819371,0.0001809367336264,0.0033011574332896
MLP-Giant,13,6,57.938718662952645,61.42061281337048,1509677549,0.0371653748900875,8.908217193312293e-05,7.708772241076472e-05
MLP-Giant,13,7,60.02785515320334,64.34540389972145,759166392,0.0061310028134478,0.0002567515775784,3.705101799894484e-05
MLP-Giant,13,8,55.2924791086351,61.00278551532033,863286019,0.0126412277258887,0.002866219980449,2.832117086902762e-05
MLP-Giant,13,9,52.646239554317546,56.26740947075209,781000009,0.0654186953474994,0.0,4.1453112040350174e-05
MLP-Giant,14,0,56.82758620689656,59.172413793103445,2022210955,0.0013764219053824,0.0011110564378803,5.321538782461183e-05
MLP-Giant,14,1,63.72413793103448,61.51724137931034,1355500471,0.0027709253896909,0.0001043159161162,0.0004907844269426
MLP-Giant,14,2,59.72413793103448,61.241379310344826,1331584477,0.0435827241416836,6.715807812656111e-05,1.6117039771247156e-05
MLP-Giant,14,3,60.82758620689656,60.27586206896552,305702211,0.0036671904306052,0.0018643895156748,0.0004470166640799
MLP-Giant,14,4,52.55172413793103,54.3448275862069,1968846462,0.0327266707553996,0.0,0.0093959979880228
MLP-Giant,14,5,58.06896551724138,59.310344827586206,576079884,0.0011698181028149,8.65317284355861e-05,0.0054107765830262
MLP-Giant,14,6,58.89655172413793,57.51724137931034,1794693600,0.000335051159523,1.602378374554191e-05,0.0004265375372413
MLP-Giant,14,7,58.06896551724138,58.75862068965517,266563624,0.0006958217452836,0.0001147667484922,9.605072639439054e-06
MLP-Giant,14,8,53.10344827586207,51.86206896551724,952572964,0.000237889243366,0.0015384976795379,0.0001203925055033
MLP-Giant,14,9,67.03448275862068,64.6896551724138,1421667227,0.0075673208128264,5.680687540322067e-05,0.0004725051418497
MLP-Giant,15,0,59.51417004048583,54.25101214574899,79086882,0.0005937740952777,2.3798739191021603e-05,2.066999148053248e-06
MLP-Giant,15,1,53.57624831309042,52.90148448043185,1829963532,0.0002936222222559,0.0014428455236073,2.7515985919571893e-06
MLP-Giant,15,2,65.72199730094466,62.88798920377868,631404181,0.0061489925137868,2.29511944793266e-05,2.68041444949356e-05
MLP-Giant,15,3,51.417004048583,49.52766531713901,1334240521,0.0001393676021302,0.001124858595649,0.0018441317235048
MLP-Giant,15,4,63.1578947368421,61.40350877192982,620719511,0.004023440686462,0.0002577570728887,5.944609570710157e-05
MLP-Giant,15,5,65.18218623481782,61.67341430499325,1147061306,0.0283471945668642,0.0001015069044639,0.0002818324644307
MLP-Giant,15,6,62.61808367071525,58.97435897435897,754292910,0.0223855580248178,1.6187379106831298e-05,0.0045366116843302
MLP-Giant,15,7,59.10931174089069,57.62483130904184,1683738564,0.0006221623050212,0.0005864998918724,0.0047401843788278
MLP-Giant,15,8,60.05398110661269,59.64912280701754,657606783,0.0388178065511097,0.0,0.0003253824018635
MLP-Giant,15,9,61.67341430499325,60.59379217273954,113151484,0.0430212175040687,0.0004870899734018,0.0043991746814843
MLP-Giant,16,0,47.28033472803347,50.4881450488145,1919143330,0.0002042091145674,0.0017814595434208,3.373572086886283e-06
MLP-Giant,16,1,64.57461645746164,62.62203626220363,752822957,0.0044696429326539,0.0011641155380894,4.17570866007642e-06
MLP-Giant,16,2,53.27754532775453,54.39330543933055,1169670411,0.0084035932044423,3.1717956742077274e-05,1.222448102332588e-05
MLP-Giant,16,3,61.50627615062761,59.2747559274756,1706781482,0.0493610648088993,0.0,1.7313510450515883e-05
MLP-Giant,16,4,56.76429567642957,53.69595536959554,746261884,0.0500857208574774,4.190938168976224e-05,0.0019568429968783
MLP-Giant,16,5,42.81729428172943,46.02510460251046,1803878810,0.0001250562505816,0.0019423881582759,1.1080210237172094e-06
MLP-Giant,16,6,65.13249651324965,64.99302649930264,1167181878,0.0063759358974798,0.0,0.0001812994818117
MLP-Giant,16,7,64.01673640167364,64.57461645746164,60806672,0.0106561307260011,1.366394815680554e-05,0.0002392630855141
MLP-Giant,16,8,66.24825662482566,65.82984658298466,1420931429,0.0043900549982441,2.615570148974751e-05,1.0351517489644655e-06
MLP-Giant,16,9,61.64574616457462,59.6931659693166,766633310,0.0187435306823821,0.0,1.671279671255745e-06
MLP-Giant,17,0,58.49315068493151,60.54794520547945,948553987,0.0020052023228502,0.0051844867644499,3.7530510257739978e-06
MLP-Giant,17,1,59.17808219178082,61.50684931506849,639761461,0.051382217434431,0.0002318203071194,2.8020974918512623e-06
MLP-Giant,17,2,61.64383561643836,61.36986301369863,897348404,0.0039422397133831,0.0,0.007673455947602
MLP-Giant,17,3,44.10958904109589,50.41095890410959,723564402,0.0001873137113516,0.0020695953117144,0.0075185484589663
MLP-Giant,17,4,63.6986301369863,67.26027397260275,88180611,0.0032910936905138,0.0,1.171455906166584e-06
MLP-Giant,17,5,57.945205479452056,61.36986301369863,669260839,0.0628568317162092,2.6490859042664364e-05,6.163675808742571e-06
MLP-Giant,17,6,62.19178082191781,64.24657534246575,487705386,0.0025635524806294,0.0001463679766661,1.1096690419252756e-05
MLP-Giant,17,7,58.08219178082192,59.86301369863013,1310498660,0.00081973080423,0.0,5.474345857872413e-06
MLP-Giant,17,8,63.6986301369863,61.78082191780822,1848258771,0.0019599429470181,0.0003725177767329,0.0002296766303469
MLP-Giant,17,9,66.16438356164383,64.93150684931507,1695911883,0.0048973502708023,5.508570597253806e-05,2.709658810660745e-05
MLP-Giant,18,0,62.19512195121951,63.00813008130081,1148259969,0.0023482516418488,6.089425824059212e-05,1.0198618117384204e-05
MLP-Giant,18,1,56.91056910569106,56.77506775067751,1338288543,0.0001231022373328,8.836431026504607e-05,0.0001040619467213
MLP-Giant,18,2,55.96205962059621,56.63956639566396,1064294737,0.0001650158498999,5.5438597307645775e-05,1.8753125802580191e-06
MLP-Giant,18,3,55.96205962059621,55.28455284552845,241643001,0.0278431085045311,2.0429438935705982e-05,0.007018467074191
MLP-Giant,18,4,56.233062330623305,55.96205962059621,930689840,0.0001218574363332,1.0210946473262244e-05,1.0776406739377924e-06
MLP-Giant,18,5,55.6910569105691,57.99457994579946,490776809,0.0003131008543888,1.1199129083175366e-05,0.001737285261957
MLP-Giant,18,6,55.96205962059621,59.078590785907856,290073297,0.0003263633648583,0.0,0.0001446535993966
MLP-Giant,18,7,61.78861788617886,61.51761517615176,399033876,0.0053068078841044,0.0003262882281516,1.336817545136059e-06
MLP-Giant,18,8,56.91056910569106,58.13008130081301,1361486607,0.0004037075167576,0.0005594311603887,1.0736793778343731e-05
MLP-Giant,18,9,55.55555555555556,56.63956639566396,180871409,0.0007846211607832,0.0013417476910355,2.741029038335199e-06
MLP-Giant,19,0,55.76923076923077,59.25925925925926,1369813488,0.0002544197625144,6.72607557514393e-05,4.865084466603345e-06
MLP-Giant,19,1,56.86813186813187,57.06447187928669,1816687407,0.0001226794943618,0.0,0.0012239067283383
MLP-Giant,19,2,57.28021978021978,56.65294924554184,1290679657,0.0141458082554886,1.6582560063210854e-05,2.269800391667691e-06
MLP-Giant,19,3,62.362637362637365,61.17969821673525,699326871,0.0121976455791289,3.2540737330595346e-05,0.0015507515230302
MLP-Giant,19,4,64.14835164835165,65.15775034293553,538412582,0.0058812464265796,0.0,7.293231117562847e-06
MLP-Giant,19,5,60.16483516483517,62.13991769547325,784460498,0.0332482544557234,0.0023841383177964,0.0003672028205036
MLP-Giant,19,6,64.14835164835165,64.33470507544581,447439266,0.0072986304789032,0.0,3.923585728912393e-05
MLP-Giant,19,7,65.52197802197803,66.66666666666667,316389900,0.003104267745844,0.0,0.0001505550585697
MLP-Giant,19,8,57.417582417582416,58.98491083676269,220403180,0.0546603788860819,0.000594125705487,9.521542213706965e-05
MLP-Giant,19,9,59.06593406593407,62.96296296296296,1608475558,0.0115110944292952,0.0001153525133139,6.677982476624228e-06
MLP-Giant,20,0,61.6643929058663,62.26158038147139,1212091090,0.01340819700305,3.101960007793325e-05,0.0016633289887113
MLP-Giant,20,1,55.52523874488404,51.22615803814714,1610172635,0.0863085195855784,0.0,0.0024357573476065
MLP-Giant,20,2,57.57162346521146,54.49591280653951,358535168,0.0001992686417561,0.0,0.0007551104528062
MLP-Giant,20,3,62.755798090040926,62.26158038147139,213221356,0.048682893104163,0.0006020443721516,0.001691454304766
MLP-Giant,20,4,58.93587994542974,56.94822888283379,772876427,0.0001295248344452,0.0,0.00635877101733
MLP-Giant,20,5,64.5293315143247,61.30790190735695,2078833654,0.0490220887762855,5.881516824247822e-05,0.0002148758824626
MLP-Giant,20,6,57.70804911323329,54.90463215258856,1434676343,0.0007288917148414,0.0026911371302001,1.3612928964083078e-06
MLP-Giant,20,7,58.11732605729877,55.858310626703,384468670,0.0003962122429361,1.4495117089206204e-05,0.0001004117303996
MLP-Giant,20,8,65.34788540245566,63.76021798365122,582326420,0.0035152757423684,7.461580528025161e-05,1.415795930176531e-06
MLP-Giant,20,9,58.11732605729877,55.5858310626703,1361459024,0.0115504651744939,0.0034832735211937,2.289259423040367e-06
MLP-Giant,21,0,55.46448087431694,57.16234652114598,1917325650,0.0002259301951089,0.0,0.0001788024234519
MLP-Giant,21,1,55.46448087431694,56.343792633015006,834771371,0.0944671565135842,0.0,1.3950550390783947e-05
MLP-Giant,21,2,52.8688524590164,55.93451568894952,316688340,0.000169720785129,0.0,0.0009987041477951
MLP-Giant,21,3,51.77595628415301,55.7980900409277,254244693,0.0003080843020911,0.0002651170042647,3.572673852916488e-05
MLP-Giant,21,4,62.704918032786885,62.6193724420191,659239477,0.0247495917455004,0.001243867734665,0.0017532680037645
MLP-Giant,21,5,53.00546448087432,56.480218281036834,994017082,0.0279760746850005,6.768802415251214e-05,0.0003610841634212
MLP-Giant,21,6,56.14754098360656,58.79945429740791,1803996073,0.0072500474620928,9.323273067901126e-05,9.601359963946236e-05
MLP-Giant,21,7,57.923497267759565,56.480218281036834,1795334145,0.0004478560958914,0.0,0.0026652716188012
MLP-Giant,21,8,58.74316939890711,60.98226466575717,492014554,0.0099778178273671,0.0,0.000429967491543
MLP-Giant,21,9,51.50273224043716,52.251023192360165,1060881426,0.000757747882998,0.0038043022289007,9.40482178437539e-05
MLP-Giant,22,0,59.26449787835927,64.54802259887006,1062354130,0.0084168675269602,0.0027050582586326,2.131677272046262e-05
MLP-Giant,22,1,56.57708628005658,61.440677966101696,232291379,0.0004813228177203,1.1574040960359189e-05,2.2665678472460453e-06
MLP-Giant,22,2,65.34653465346534,69.91525423728814,2056906625,0.0077151145218475,3.665889500997592e-05,0.0001172692952004
MLP-Giant,22,3,61.1032531824611,63.983050847457626,57596658,0.0021899153534767,0.0008961294159494,0.0001527290920178
MLP-Giant,22,4,55.58698727015559,56.77966101694916,985743554,0.0187423492333234,2.005779586498067e-05,4.786868814242999e-06
MLP-Giant,22,5,59.26449787835927,62.14689265536723,1393162053,0.0523384400252562,2.61679016809157e-05,2.3744493374750917e-05
MLP-Giant,22,6,54.45544554455446,59.32203389830509,1085969632,0.0823952005330363,2.7766142398435357e-05,0.0014715588941031
MLP-Giant,22,7,53.88967468175389,59.74576271186441,43858804,0.0599866270871062,2.188639804247238e-05,0.001124860849287
MLP-Giant,22,8,57.142857142857146,63.559322033898304,230857331,0.0007236742165672,0.0,0.0026677591193495
MLP-Giant,22,9,55.58698727015559,60.31073446327684,695153519,0.0006272036460162,0.0001279825107328,3.730472143663564e-06
MLP-Giant,23,0,57.123655913978496,58.19892473118279,1689175956,0.0209735344686779,0.0,0.0008559119993938
MLP-Giant,23,1,61.424731182795696,64.38172043010752,1339990531,0.0402834570566087,0.0002206115696193,0.0007870656503452
MLP-Giant,23,2,56.45161290322581,58.19892473118279,1727194885,0.0504443867834654,0.000201323713346,0.0076660907328831
MLP-Giant,23,3,58.87096774193548,60.215053763440864,608123993,0.0013110296131275,0.0,7.63408411194575e-06
MLP-Giant,23,4,48.924731182795696,47.58064516129032,235763340,0.0001071057350438,0.0009154466200218,0.0022600286593098
MLP-Giant,23,5,60.08064516129032,62.36559139784946,775912045,0.0050146637867877,0.0003865157807683,6.818211385525997e-05
MLP-Giant,23,6,55.913978494623656,56.58602150537634,833702407,0.0004542251914862,2.278769868145988e-05,0.0004362928745368
MLP-Giant,23,7,54.973118279569896,58.19892473118279,2003064747,0.0001638208801,0.0,0.0005177142141592
