architecture,run,trial,val_acc,test_acc,train_seed,lr,weight_decay,momentum,max_steps
vgg_15_BN_64,20,14,91.70285921100252,91.8483669591966,1088887706,0.0303041704331642,1.2896432615258546e-05,0.8681105439415985,118204
vgg_15_BN_64,20,15,91.3861744480637,91.2150547362707,2040581045,0.0181118646628391,4.722513826422281e-05,0.8415147093792174,85860
vgg_15_BN_64,20,16,92.78863554107852,92.67167284900027,1211447960,0.0128025080007533,0.0003819351300834,0.9368923821240768,75323
vgg_15_BN_64,20,17,9.71769815418024,9.843481407762598,520694554,0.4286597526422108,0.0080706866832598,0.9558506670732088,92828
vgg_15_BN_64,20,18,90.56279406442272,90.50031665611148,1238502438,0.0054781695839421,4.646831785075009e-05,0.9352449045233902,94998
vgg_15_BN_64,20,19,89.67607672819399,90.02080883018185,665530908,0.0758685235210067,0.0064384980384408,0.8778477529625274,83134
vgg_15_BN_64,20,20,91.34998190372784,91.40504840314848,259155065,0.1684943959545865,0.0001451048001646,0.9818514287426764,96405
vgg_15_BN_64,20,21,93.03293521534565,92.70786211888176,1670955632,0.1883221675069561,0.0008622033301836,0.8943800372658173,102078
vgg_15_BN_64,20,22,92.69815418023887,92.40930064235954,1396115659,0.1246143922451387,0.0001218650453002,0.8235455948762235,120538
vgg_15_BN_64,20,23,91.69381107491856,91.46837962544106,1650531038,0.0107499575555222,0.000120389002461,0.91597026575436,95933
vgg_15_BN_64,20,24,91.21425986246832,91.35076449832624,366696061,0.1117937964140909,1.0077277292013876e-05,0.9362216661090346,92401
vgg_15_BN_64,20,25,93.35866811436844,93.13308603998914,1792511529,0.1166454470330617,0.0002310877365308,0.9336717346343704,75924
vgg_15_BN_64,20,26,91.29569308722404,91.64027865737808,1083052793,0.0605336171520845,3.6086357777016746e-05,0.8564963351702248,75712
vgg_15_BN_64,20,27,93.1505609844372,93.00642359540396,945832917,0.0336989494825994,0.0004843055618605,0.8654304667219792,123768
vgg_15_BN_64,20,28,93.204849800941,92.98832896046322,669265840,0.0295326004742754,9.659163133436044e-05,0.9860445058428036,113127
vgg_15_BN_64,20,29,88.77126311979733,88.44657559033746,943223664,0.0468987808517782,0.0096175416090742,0.8937717466041024,121216
vgg_15_BN_64,21,0,93.77597109304426,93.3785004516712,762486459,0.0080828678416142,0.0017635642667728,0.9070940605834052,128629
vgg_15_BN_64,21,1,91.68021680216802,91.33694670280036,1644870611,0.0229742905329108,5.474209408762362e-05,0.8084344989832462,88092
vgg_15_BN_64,21,2,93.41463414634148,93.47786811201443,1754535581,0.0544252609884171,0.0020386110900904,0.8396300965154939,87033
vgg_15_BN_64,21,3,93.19783197831978,92.92682926829268,1648198381,0.008798338199483,0.0001597223907151,0.9848536379895584,85571
vgg_15_BN_64,21,4,92.69196025293586,92.710027100271,1324902271,0.0356619301599004,0.0002898641215416,0.8410963554213982,95392
vgg_15_BN_64,21,5,91.52664859981932,91.52664859981932,95155485,0.0133527204265954,1.7143015820194057e-05,0.9547464530080276,84565
vgg_15_BN_64,21,6,92.97199638663054,93.15266485998194,586407992,0.0121207860055508,0.0007750727562354,0.8922819846863128,86148
vgg_15_BN_64,21,7,9.99096657633243,9.86449864498645,429949756,0.147240027545629,0.0065312870128412,0.9633268661889623,133664
vgg_15_BN_64,21,8,93.09846431797652,93.35140018066848,1229367322,0.081625623404044,0.0001954708829883,0.950405589594515,107731
vgg_15_BN_64,21,9,92.06865401987352,91.78861788617886,839129121,0.0691171865578497,4.043363274039065e-05,0.8660773073562826,93306
vgg_15_BN_64,21,10,92.40289069557362,92.22222222222224,2012980421,0.0332497379977479,0.0001474647134132,0.8709910629802978,75086
vgg_15_BN_64,21,11,9.99096657633243,9.86449864498645,960934993,0.228324341647454,2.9998879538206064e-05,0.9719814739736878,133617
vgg_15_BN_64,21,12,89.87353206865401,89.3405600722674,564243969,0.0069963460874718,1.4923168542217938e-05,0.8337260234725756,85371
vgg_15_BN_64,21,13,92.06865401987352,92.07768744354112,818801988,0.0071579390860517,6.706671672408553e-05,0.9462287378626362,135183
vgg_15_BN_64,21,14,91.76151761517616,91.84281842818427,1797450872,0.1076701961621468,1.4470061334913848e-05,0.8163904394312415,90559
vgg_15_BN_64,21,15,91.7795844625113,91.69828364950315,2123599753,0.1691159342045383,1.5618210948621237e-05,0.8772311033009331,128781
vgg_15_BN_64,21,16,10.02710027100271,10.02710027100271,1443031474,0.2717515412415527,0.0010044042313492,0.9889491826047444,78789
vgg_15_BN_64,21,17,90.28003613369468,90.37940379403794,437484280,0.0085558244576013,9.193248086284896e-05,0.8199878286365906,124871
vgg_15_BN_64,21,18,93.76693766937667,93.51400180668472,990640285,0.00684082762869,0.0068644411144393,0.9426309184201044,138790
vgg_15_BN_64,21,19,91.73441734417344,91.61698283649504,401642735,0.0093179777232604,0.0001615311243711,0.8943767017880528,122182
vgg_15_BN_64,21,20,91.029810298103,91.1472448057814,1417981802,0.0055862053225467,7.625734710733348e-05,0.950125191928582,80126
vgg_15_BN_64,21,21,9.99096657633243,9.86449864498645,735492697,0.330675896835015,0.0017115449619771,0.9080386436240592,77554
vgg_15_BN_64,21,22,87.72357723577235,87.43450767841011,2053754173,0.4082249985201172,0.0002299523024228,0.9680782159899826,94368
vgg_15_BN_64,21,23,92.10478771454382,91.5627822944896,116509434,0.1394605849531668,3.234068024601746e-05,0.8557876464171498,107651
vgg_15_BN_64,21,24,92.5925925925926,92.58355916892502,410587153,0.01253958811251,0.0003610721977541,0.9259853702501648,92182
vgg_15_BN_64,21,25,92.4661246612466,92.29448961156278,1549487603,0.043155851186936,0.008540219687026,0.8625425730198053,95505
vgg_15_BN_64,21,26,90.28003613369468,89.79223125564589,20122164,0.0095428538314464,2.1215120312057e-05,0.8203660883520877,92175
vgg_15_BN_64,21,27,93.4327009936766,93.4959349593496,947528266,0.1527705181367392,0.0002979781558572,0.8662742494706136,108973
vgg_15_BN_64,21,28,91.06594399277326,90.71364046973802,76171576,0.3143975063191248,1.301215405030534e-05,0.8696171534792034,101294
vgg_15_BN_64,21,29,93.04426377597107,93.11653116531166,213352320,0.0751067338548535,0.0001286271345453,0.9230353193162688,122554
vgg_15_BN_64,22,0,91.30906134248804,91.35423254133164,1109428593,0.0128741338459581,0.0080642488494508,0.9537978171283072,106799
vgg_15_BN_64,22,1,93.25142289276356,93.39597072906317,517445783,0.086518212741373,0.0008805007912728,0.858307583058062,137824
vgg_15_BN_64,22,2,92.58288914987804,93.16108049507632,735570972,0.0103357588776811,0.0002668961737724,0.9671967653945266,105434
vgg_15_BN_64,22,3,9.991869184208149,9.52208871623453,305206822,0.3331269519257223,1.548709816952361e-05,0.9279251123225304,81603
vgg_15_BN_64,22,4,83.91905321167224,83.70223145722288,2124822051,0.2121864986732188,0.0002673389522635,0.9872955092167716,108953
vgg_15_BN_64,22,5,92.89908754178336,93.08880657692656,1502522247,0.0051080155331124,0.0005143518600439,0.9727217999596428,101399
vgg_15_BN_64,22,6,90.69473303821484,91.1012738278074,2041409314,0.2153531369338273,1.0261066980396292e-05,0.8746093159371655,121157
vgg_15_BN_64,22,7,92.81777938386485,92.9532929803957,25088121,0.0840381625199774,0.0002243354297091,0.888034159696395,81034
vgg_15_BN_64,22,8,92.17634836028547,92.15827988074804,977720311,0.0101867470592482,0.0001774464470745,0.9210710280883736,100963
vgg_15_BN_64,22,9,92.28475923751016,92.60095762941548,920527754,0.1387078966481794,7.333381616560728e-05,0.8929725514980426,115139
vgg_15_BN_64,22,10,93.6489294425874,93.66699792212484,1016640790,0.0107721627393395,0.0033550671975692,0.8944440216254286,91799
vgg_15_BN_64,22,11,92.66419730779656,92.86295058270846,2000141049,0.0557643281680573,0.0015052448695001,0.9405435503349964,114048
vgg_15_BN_64,22,12,93.59472400397506,93.73927184027464,1675081500,0.0056060869986151,0.00599106293183,0.8414924229151186,91184
vgg_15_BN_64,22,13,93.1520462553076,93.1881832143825,1378293884,0.1668889855114597,0.0002313616905417,0.9375950059653492,83866
vgg_15_BN_64,22,14,91.58912277531846,91.56202005601229,1100559224,0.0682986929678216,2.4138877155289268e-05,0.941894229936242,81481
vgg_15_BN_64,22,15,91.6071912548559,91.82401300930526,1173645921,0.0484135936028683,2.5642429861852734e-05,0.9577098101653267,98296
vgg_15_BN_64,22,16,78.15520823922667,78.32685879483242,453845249,0.1115222994990318,0.0014874613044759,0.9865368562991572,87523
vgg_15_BN_64,22,17,91.0651368687325,90.96576023127652,432772274,0.0148042578813936,6.010024452809684e-05,0.804730776458403,131342
vgg_15_BN_64,22,18,9.991869184208149,9.52208871623453,1376455200,0.113918508525424,0.0050323116231004,0.9657068294649046,118767
vgg_15_BN_64,22,19,92.71840274640888,92.8719848224772,893895737,0.0112324385007113,0.000219760135558,0.9540663369295116,100702
vgg_15_BN_64,22,20,92.78164242478996,92.51061523172824,1704699800,0.0115275048491967,0.0007591507361723,0.805887882336333,137129
vgg_15_BN_64,22,21,93.3779022495257,93.47727888698168,986724658,0.020324826711337,0.0009724556529474,0.954122575400223,115301
vgg_15_BN_64,22,22,91.23678742433825,91.86918420814888,1075658984,0.3274966089879252,0.0013519517396353,0.8519633408248352,128871
vgg_15_BN_64,22,23,9.991869184208149,9.52208871623453,1208053938,0.3148929684846276,1.8598201412741503e-05,0.9229650626123443,88557
vgg_15_BN_64,22,24,89.49317914897462,89.5654530671244,448564373,0.0053569486188201,3.038378011893017e-05,0.8620608868127804,91204
vgg_15_BN_64,22,25,92.59192338964677,92.98039569970187,1248720288,0.1154427842663522,0.001478421518516,0.8998787822938479,80267
vgg_15_BN_64,22,26,93.21528593368868,93.39597072906317,920313365,0.0443037666215056,0.0006258994311808,0.9354542627484846,75828
vgg_15_BN_64,22,27,10.22675941819496,10.289999096576024,532555715,0.2696125673743064,0.0006423525270855,0.9864307094663896,112046
vgg_15_BN_64,22,28,83.35893034601138,83.60285481976692,35199069,0.1170099487927636,0.0091594293320069,0.8437250917728734,139513
vgg_15_BN_64,22,29,93.26949137230102,93.47727888698168,1290780458,0.0182476828393458,0.0010838008829044,0.9463808860767238,84455
vgg_15_BN_64,23,0,93.45065312046444,93.1966618287373,806890334,0.0103571585072537,0.0039330044161326,0.9488739188269673,75531
vgg_15_BN_64,23,1,91.95391872278664,92.4256168359942,1988178882,0.0093503937267476,0.0001964342170893,0.9509788071119918,79265
vgg_15_BN_64,23,2,92.96081277213352,93.22387518142236,471760552,0.074449159273787,0.0023385637739369,0.8678451800108558,77776
vgg_15_BN_64,23,3,91.22822931785196,91.89949201741656,486836762,0.0062021942800737,9.764172394197552e-05,0.958237428042721,83104
vgg_15_BN_64,23,4,92.96081277213352,93.10595065312046,31379856,0.1185275430910856,0.0001840125968941,0.91786758014237,97543
vgg_15_BN_64,23,5,10.03265602322206,9.452104499274313,37520540,0.0753980079959745,3.2295501969786804e-05,0.9894691959919196,88952
vgg_15_BN_64,23,6,92.5344702467344,92.35304789550072,1089941852,0.2065307529763802,4.000419822191247e-05,0.9444715106891064,99693
vgg_15_BN_64,23,7,88.6611030478955,88.1621915820029,1671622318,0.2462065967891416,0.0032082826565861,0.830844614946604,116275
vgg_15_BN_64,23,8,91.71806966618288,92.12626995645864,56892142,0.189284794465065,1.7707729393579933e-05,0.9047923094532344,118690
vgg_15_BN_64,23,9,93.41436865021772,93.40529753265602,1377980649,0.0111762603735734,0.0068638937689094,0.9325640244934998,99298
vgg_15_BN_64,23,10,92.05370101596516,92.48911465892598,361948268,0.1547279641830472,0.0001448250188782,0.9675256883811568,91162
vgg_15_BN_64,23,11,92.43468795355588,92.59796806966618,1242217389,0.2329999836932614,9.43637431694085e-05,0.899345799389227,84812
vgg_15_BN_64,23,12,91.4822206095791,91.41872278664732,1273550461,0.0280645503035224,1.0679461053670664e-05,0.8243442857506806,83586
vgg_15_BN_64,23,13,90.12155297532657,90.56603773584904,83790519,0.3841502497902156,0.0017078109520174,0.8329170899822013,130020
vgg_15_BN_64,23,14,89.3777213352685,89.07837445573294,1876898963,0.0085798843166136,1.1353447716727458e-05,0.8012534384828058,85829
vgg_15_BN_64,23,15,92.52539912917273,92.83381712626996,1070244962,0.0224602568366359,0.0041545453962294,0.9474172072304292,91491
vgg_15_BN_64,23,16,93.41436865021772,93.3690130624093,637120384,0.0080544060625296,0.0067798126498131,0.9397317065125028,127844
vgg_15_BN_64,23,17,90.41182873730044,90.74746008708271,408510792,0.0996296337094094,0.0002807626323987,0.9837906137359332,140269
vgg_15_BN_64,23,18,93.28737300435414,93.1966618287373,2060233814,0.0146732438437296,0.0007639558021582,0.8808562022148683,85917
vgg_15_BN_64,23,19,91.67271407837444,91.6999274310595,656492463,0.0479460021934616,6.817424592005514e-05,0.8821804989842009,94916
vgg_15_BN_64,23,20,92.78846153846152,92.87010159651668,506031530,0.4711860118649059,5.481644296780183e-05,0.8114665632745407,133768
vgg_15_BN_64,23,21,91.57293178519592,91.91763425253993,1830443077,0.0167114767597446,2.6342162847567706e-05,0.9389592486532318,87954
vgg_15_BN_64,23,22,91.99020319303338,91.76342525399129,982679582,0.2383222158069871,0.0003946279306315,0.9462953253823873,138316
vgg_15_BN_64,23,23,91.68178519593614,91.74528301886792,1724307001,0.0118953665368003,0.0002691466297831,0.8395751135581647,87213
vgg_15_BN_64,23,24,10.041727140783744,9.488388969521043,84403785,0.3726927777039246,1.0655176270512052e-05,0.94490439883176,81260
vgg_15_BN_64,23,25,92.11719883889695,92.06277213352683,1745395481,0.031470317737211,5.816193039679125e-05,0.9452007894118692,100474
vgg_15_BN_64,23,26,93.26923076923076,93.62300435413644,863140084,0.0916005591210095,0.0008659396702616,0.8392341401102704,89244
vgg_15_BN_64,23,27,93.44158200290276,93.40529753265602,2065710556,0.0903663372297004,0.0008333349151534,0.8740397317991012,115844
vgg_15_BN_64,23,28,91.67271407837444,91.8813497822932,185766112,0.029355592961459,0.0001020154678215,0.8096693289036372,86637
vgg_15_BN_64,23,29,90.6567489114659,90.97423802612482,460100188,0.0102047433811415,2.3589822614219564e-05,0.8918348170748058,107255
vgg_15_BN_64,24,0,91.39658752369776,90.72853660738468,801990627,0.1563265110903361,1.196637775971076e-05,0.8872819499395806,132750
vgg_15_BN_64,24,1,93.15699196533356,93.22018597093076,789672766,0.0114712890894736,0.0017568215092933,0.803291204968183,113337
vgg_15_BN_64,24,2,91.50492010472148,90.87298004874968,537043501,0.1368906242411869,2.0392072819122294e-05,0.8977703600984809,95744
vgg_15_BN_64,24,3,9.740904577051548,9.957569739099034,1227182459,0.0541928850609349,0.0094455749074816,0.9826744195951308,86319
vgg_15_BN_64,24,4,93.31046312178388,93.0215762390539,2073640424,0.0118085156887106,0.0013811296614484,0.9142961502020348,86022
vgg_15_BN_64,24,5,92.96740994854204,92.7146339261533,1242364597,0.1261098089219863,0.0002740227114236,0.8004579627677916,109925
vgg_15_BN_64,24,6,74.28003972194638,74.09045770515482,1260690495,0.1137382313187309,0.0018537923669372,0.977686142523188,105041
vgg_15_BN_64,24,7,93.3194908368692,93.16601968041888,1351400902,0.0374021054753194,0.0012779098749573,0.8607235945499384,89791
vgg_15_BN_64,24,8,10.255484336914328,9.912431163672474,1778907046,0.4024228330489686,0.0001846277232549,0.9820687698755152,134221
vgg_15_BN_64,24,9,93.3375462670398,93.4097679877223,1434767768,0.0283137677220102,0.0058682626894048,0.8395919632348773,105024
vgg_15_BN_64,24,10,93.00352080888328,92.44380247359392,1680258514,0.0681622170439204,0.0002363185748611,0.8167597432628924,92813
vgg_15_BN_64,24,11,9.740904577051548,9.957569739099034,78579379,0.4950782649782613,1.320668239499397e-05,0.8973580517126618,124023
vgg_15_BN_64,24,12,91.08061749571183,90.88200776383498,1219720176,0.0718634887073701,0.0021860026541671,0.9385737551237504,102491
vgg_15_BN_64,24,13,92.73268935632392,92.81393879209172,1398184479,0.0473656564959556,0.0003916134718014,0.8295961951047944,102142
vgg_15_BN_64,24,14,92.96740994854204,92.83199422226237,154330622,0.1076311976443489,8.923824416659681e-05,0.9680963364178052,134946
vgg_15_BN_64,24,15,91.44172609912432,91.08964521079714,297493283,0.0231409271307196,2.877934779038566e-05,0.8740472981077426,81853
vgg_15_BN_64,24,16,91.70352983659836,91.67644669134242,1988647558,0.0234372735966681,5.1207514598710926e-05,0.9793291928934628,78953
vgg_15_BN_64,24,17,93.3194908368692,93.0937979597364,1326146260,0.2703744591608114,0.0002270020415874,0.8741528504766385,102644
vgg_15_BN_64,24,18,93.57226685925792,93.27435226144264,286723970,0.0152669335339213,0.0067483409755933,0.8456600143598499,101715
vgg_15_BN_64,24,19,93.20213054076014,93.05768709939514,556775964,0.1213018210450615,0.0007263593398611,0.8830477884887319,134940
vgg_15_BN_64,24,20,10.255484336914328,9.912431163672474,2143219642,0.4782778076148058,0.0005511026305646,0.9825214477451908,85774
vgg_15_BN_64,24,21,93.19310282567484,92.94032680328608,551460467,0.0339635351869501,0.0003089777048176,0.940426665209112,106126
vgg_15_BN_64,24,22,59.87180644578857,59.84472330053264,1924229142,0.2240126019050242,0.0020348768730993,0.9596648495144448,103583
vgg_15_BN_64,24,23,93.08477024465108,92.97643766362734,825506825,0.0074013593076311,0.0010200284718226,0.9453321290742918,87858
vgg_15_BN_64,24,24,92.69657849598266,92.43477475850862,577053407,0.0295599840539289,0.0003099605817238,0.8064071545308193,121336
vgg_15_BN_64,24,25,9.740904577051548,9.957569739099034,191491858,0.139844758984529,0.0073452150779169,0.9286957934048814,140576
vgg_15_BN_64,24,26,93.12990882007765,93.28337997652794,1468442348,0.0173096673024478,0.0023953798683843,0.9168245560094452,76590
vgg_15_BN_64,24,27,92.5701904847883,92.58824591495892,1265776358,0.0233319170089207,8.028746270988369e-05,0.9823666826321532,83186
vgg_15_BN_64,24,28,93.111853389907,92.77782793175048,260207677,0.1699823327911853,0.0001953506392703,0.8733058763990023,113243
vgg_15_BN_64,24,29,92.94032680328608,92.91324365803015,779178059,0.1493482231439077,0.0016553832365012,0.8203595788945851,131770
vgg_15_BN_64,25,0,92.02872205053626,92.18394983186404,315169161,0.0538927561776009,7.98957235855303e-05,0.8785619533593296,116953
vgg_15_BN_64,25,1,89.59280130885294,89.6937198945742,638601088,0.0060128700013801,4.249843725541337e-05,0.8532409801374834,106049
vgg_15_BN_64,25,2,91.56516996909652,91.86585476688175,1326373121,0.0324179504395372,2.4479262125156288e-05,0.8400432534956165,99999
vgg_15_BN_64,25,3,9.625522632248682,9.515586658184132,1097151403,0.4674500359330446,0.00622582977595,0.8320582376319062,117990
vgg_15_BN_64,25,4,80.7762225049991,80.50531673180042,438095673,0.1013471990877085,0.0055349076458953,0.9351201801974448,96145
vgg_15_BN_64,25,5,90.5199054717324,91.1024266109243,896297359,0.0071469770567138,1.7583956576252302e-05,0.9236795765379322,89933
vgg_15_BN_64,25,6,92.52863115797128,92.72925565754794,119042794,0.3870086069783477,0.000457212168009,0.8137948005022418,85687
vgg_15_BN_64,25,7,10.179967278676603,9.92456602744706,938934581,0.3227611264453541,0.0080212405674077,0.9808375759204276,115982
vgg_15_BN_64,25,8,90.85620796218868,91.54775970189948,1834192248,0.0107092571008011,0.00026130023374,0.8374012537700706,104017
vgg_15_BN_64,25,9,91.86511543355752,92.4020721621376,310796240,0.0268144695984947,0.006301527777647,0.9191138579382953,110903
vgg_15_BN_64,25,10,91.59243773859298,91.6477324366082,53220134,0.2643218451458151,2.0537094045380248e-05,0.8609480774477624,92583
vgg_15_BN_64,25,11,91.45609889111071,91.3114605107698,2062586023,0.0348782908935674,1.1018365056011055e-05,0.864947116231778,128041
vgg_15_BN_64,25,12,89.80185420832576,90.01181495955649,11349412,0.0072011720062591,0.0001040613619151,0.854755483265658,83587
vgg_15_BN_64,25,13,92.51045264497364,92.4293374534218,390053011,0.0485247265541574,0.0001945786114614,0.8308552159854485,80667
vgg_15_BN_64,25,14,90.63806580621706,90.76615468508588,1871024238,0.0054727455320468,3.346212186887643e-05,0.9451441553256926,120527
vgg_15_BN_64,25,15,89.92910379930922,90.48441334181588,235970106,0.1232843972584106,1.0744237572521742e-05,0.9190821169554942,97496
vgg_15_BN_64,25,16,93.39211052535904,93.52903753521768,2033267151,0.0400134249162191,0.0005149774693862,0.9141377973291082,111322
vgg_15_BN_64,25,17,91.22886747864024,91.44778696719077,1182868924,0.2769427072783812,2.0210596513388853e-05,0.9020101087436996,120181
vgg_15_BN_64,25,18,9.625522632248682,9.515586658184132,1653389266,0.347899864418062,3.485982406363484e-05,0.9730576385141289,116610
vgg_15_BN_64,25,19,91.51972368660245,91.72043988003271,58142371,0.1775644906068146,4.232183739119353e-05,0.9011749790759896,99976
vgg_15_BN_64,25,20,92.62861297945828,93.22003090066346,1983557138,0.1116836131859242,0.000125810831962,0.9712947364505669,78883
vgg_15_BN_64,25,21,92.36502454099256,92.29301099700082,2089018053,0.0113319506023976,0.0004476156628068,0.8905750963341182,101287
vgg_15_BN_64,25,22,91.9469187420469,92.6111060619831,1836043121,0.097023495652459,0.0029362875458183,0.87177340813802,90693
vgg_15_BN_64,25,23,93.24668242137793,93.32909206580024,175317786,0.020072332240878,0.0024936414556357,0.9469818137555154,113130
vgg_15_BN_64,25,24,92.24686420650792,92.456602744706,1654476885,0.0342407880558363,0.0001387202669315,0.8323654061381663,109999
vgg_15_BN_64,25,25,91.51063443010362,92.41116059256566,1710934522,0.0822790835650619,3.746332811823198e-05,0.942149775461902,109708
vgg_15_BN_64,25,26,91.96509725504454,92.3748068708534,1502851936,0.0678740207320872,3.5388476388955127e-05,0.8585292558943504,135403
vgg_15_BN_64,25,27,92.52863115797128,92.72016722711987,1252290766,0.0736611854674799,0.0001906813699111,0.901079300850944,75981
vgg_15_BN_64,25,28,92.23777495000908,92.90193583568116,1402473458,0.385189693509555,5.560077100532442e-05,0.8100577347876521,139914
vgg_15_BN_64,25,29,91.52881294310126,91.52958284104336,1896878037,0.008835207548027,0.0001038176508717,0.9362316482941028,94876
vgg_15_BN_64,26,0,92.82742402315483,92.74602026049205,1970182394,0.2531121023214374,0.0002602982173225,0.9249632117781184,124104
vgg_15_BN_64,26,1,93.27062228654124,92.97214182344428,1804260199,0.0746143967227766,0.0009579275426755,0.8289537322893603,84896
vgg_15_BN_64,26,2,93.4876989869754,93.1349493487699,1989723329,0.0306737759376576,0.0018665413438987,0.9023469890764436,127455
vgg_15_BN_64,26,3,91.48878437047756,91.1089001447178,706685998,0.0369162562875048,1.758285577126983e-05,0.8232095000773728,75740
vgg_15_BN_64,26,4,92.45658465991318,92.28473227206946,1387639733,0.0406197353912308,0.0003025188285925,0.8044697905453664,81578
vgg_15_BN_64,26,5,9.596599131693198,10.039797395079594,1794018802,0.4928560919911683,0.0027910161161696,0.9175241004494952,114533
vgg_15_BN_64,26,6,89.1732995658466,88.85672937771346,250982432,0.1123094999104457,0.007516344270121,0.8273488983582796,91763
vgg_15_BN_64,26,7,92.58321273516644,92.18523878437048,1539169046,0.1972094299946012,3.199884101099545e-05,0.946359393036618,134842
vgg_15_BN_64,26,8,91.70586107091172,91.08176555716354,1415029645,0.0135642676080224,7.812763622416411e-05,0.8986610569594271,95008
vgg_15_BN_64,26,9,91.62445730824892,91.40738060781476,2098192021,0.0057793097812494,0.0001331396904826,0.9503505223930536,123535
vgg_15_BN_64,26,10,89.47178002894356,89.62554269175108,149510638,0.1193725520294964,0.0081351576242664,0.8001758542074674,80002
vgg_15_BN_64,26,11,93.18017366136034,93.15303907380608,1974707609,0.0692339886967652,0.0007168668700296,0.921285613675394,118501
vgg_15_BN_64,26,12,93.32489146164978,93.29775687409553,303844108,0.0082661201067201,0.0012588485319649,0.9238407468227056,122700
vgg_15_BN_64,26,13,90.53002894356004,90.27677279305354,816133130,0.0919577081129901,0.0005386273212788,0.9750698122564656,78849
vgg_15_BN_64,26,14,92.5198986975398,92.1581041968162,491533336,0.0404729414178544,6.767184328049223e-05,0.924487848537362,111287
vgg_15_BN_64,26,15,93.08068017366136,93.34298118668596,525141348,0.0209940792888979,0.0067451493674385,0.880890510935165,82010
vgg_15_BN_64,26,16,9.596599131693198,10.039797395079594,448189143,0.130815959839647,0.0061506267108625,0.9435343725043293,111764
vgg_15_BN_64,26,17,9.596599131693198,10.039797395079594,1576611637,0.096273803351153,0.0086276202970778,0.985950330547436,110944
vgg_15_BN_64,26,18,91.47973950795948,91.9862518089725,1288528810,0.019294488129603,2.367457224012723e-05,0.9777766138175848,97482
vgg_15_BN_64,26,19,92.40231548480465,92.38422575976846,893372550,0.03376845080941,0.000351860700824,0.8056099944711371,81981
vgg_15_BN_64,26,20,91.95007235890014,91.66063675832127,409335849,0.0292817418770755,0.000156578630927,0.8115261882956895,90142
vgg_15_BN_64,26,21,92.89073806078147,92.9630969609262,437718476,0.097516775453535,0.0002047452207824,0.9362277450091336,95410
vgg_15_BN_64,26,22,92.21237337192474,91.8143994211288,296422888,0.0529581017478029,2.69041540695054e-05,0.97725664044267,124816
vgg_15_BN_64,26,23,91.00036179450072,90.62952243125903,447483947,0.0112355424066547,5.717077593908576e-05,0.8454764250726846,129102
vgg_15_BN_64,26,24,9.596599131693198,10.039797395079594,866948757,0.0824554405498739,0.0090239712233082,0.9867540875613872,120291
vgg_15_BN_64,26,25,93.67764109985528,93.67764109985528,1462050212,0.0064451752515983,0.0076258795391741,0.8085595357661762,113383
vgg_15_BN_64,26,26,93.19826338639652,93.03545586107091,1892562049,0.1487671223957869,0.0006484938901846,0.8357082995379714,102587
vgg_15_BN_64,26,27,92.80028943560058,92.82742402315483,1899858578,0.2715601444520464,0.0002202692336361,0.9106461821686038,81786
vgg_15_BN_64,26,28,93.23444283646889,92.89978292329955,309169358,0.0452499807717381,0.0006076669479848,0.943047401319786,113531
vgg_15_BN_64,26,29,89.32706222865413,89.48082489146165,802503028,0.0524866762237355,0.0076776568999128,0.9017932193789232,89437
vgg_15_BN_64,27,0,92.5849361855114,92.34226136976451,1799012133,0.0391570372108814,0.0002414443121527,0.8490406399820528,83253
vgg_15_BN_64,27,1,92.53100844867878,92.57594822937264,1223051655,0.0648772685446313,0.0002352390816873,0.802329800163256,95106
vgg_15_BN_64,27,2,10.084486787704476,9.257594822937264,1875180209,0.3822681206092361,0.0035998896817342,0.9221971428778842,75249
vgg_15_BN_64,27,3,92.64785187848284,92.70177961531547,1267838694,0.009538670282369,7.750027708053399e-05,0.9867511608787528,133603
vgg_15_BN_64,27,4,93.26802085205824,93.18712924680928,2028102382,0.0202392354173066,0.0010756469539525,0.8661183319838597,131302
vgg_15_BN_64,27,5,92.18946611540537,91.81197195757684,1856053380,0.0196767814061003,4.103753628961608e-05,0.9393165173794426,126244
vgg_15_BN_64,27,6,93.15117742225418,92.7287434837318,1417536564,0.0243142498935793,0.002573516306525,0.9406511066375088,103137
vgg_15_BN_64,27,7,10.084486787704476,9.257594822937264,1294195904,0.1532364820861796,0.0084860378437835,0.904237720064898,76380
vgg_15_BN_64,27,8,93.29498472047456,93.01635808017257,501223258,0.077994197928947,0.0019798326483356,0.8473088926887125,108755
vgg_15_BN_64,27,9,93.60956318533164,93.48373179938882,873271796,0.0070678017239421,0.0010265763599601,0.9487035902658412,139786
vgg_15_BN_64,27,10,9.8687758403739,9.68901671759842,953890932,0.4663380720800149,6.139565894017246e-05,0.9891837107916754,84873
vgg_15_BN_64,27,11,91.67715261549525,91.84792378213194,1520864685,0.011278166177252,0.0005307379239702,0.8600647788949801,78755
vgg_15_BN_64,27,12,88.36059680028761,88.22577745820601,1872455797,0.0793293935454534,0.0061027531932238,0.8992775811417061,121619
vgg_15_BN_64,27,13,91.47042962430343,91.47042962430343,1260227626,0.0246800267958432,5.133807525788972e-05,0.8763137427916317,103578
vgg_15_BN_64,27,14,70.69027503145784,70.90598597878842,750748848,0.0291241222831994,0.0060313854344047,0.9840398471165978,106749
